Protein,Stability,Time,Algorithm
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-14,19.33534595000674,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-14,26.593303970003035,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-14,27.585134548018686,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-15,23.020659979985794,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-13,28.150278543995228,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-23,24.571040117007215,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-24,22.32231082301587,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-19,18.51486085599754,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-20,28.335218445019564,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,25.23741650499869,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-15,19.72183279800811,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,27.362187151011312,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-15,23.283400693995645,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-24,29.204647831997136,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-19,24.706303836981533,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,26.103817529976368,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-13,17.302477265009657,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-10,16.686791576008545,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-28,27.329721989983227,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-14,24.11238035102724,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-19,21.231259802996647,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,24.766782798978966,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,26.452929624996614,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-22,25.670779993000906,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-15,19.295944975019665,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,21.54247166699497,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-14,20.20103586598998,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-19,21.215240843011998,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-21,24.82893753697863,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-11,18.80026019999059,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,19.49949494699831,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-21,22.293285624997225,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-22,32.13514756198856,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,27.848541586019564,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-14,21.9842766970105,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-12,26.286438932991587,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,27.876105728995753,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-9,16.725391371990554,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-20,26.67364853300387,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-15,24.98705225100275,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,18.67044393401011,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-9,15.44055093699717,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,28.55553082100232,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-14,22.247641135996673,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-15,26.811331470002187,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,26.8941192170023,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,26.42901393500506,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-15,23.899774307996267,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-19,16.953256698994664,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-19,29.32484587698127,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,25.365463360009016,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-12,21.76632918100222,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-14,25.568530202988768,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-11,17.606922904000385,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-20,29.389121536980383,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,27.429127263982082,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-15,23.707761609985027,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,23.375799201021437,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-24,28.33726065797964,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-14,23.571413430006942,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-21,19.63072161001037,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-22,22.275178438983858,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-13,27.803907414985588,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,25.895673243998317,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-9,19.405966136982897,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-21,15.781328827986727,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-11,19.026017021998996,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-10,15.207913910999196,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-20,26.892258125997614,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,17.400367102993187,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,29.80046857398702,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,32.05715621099807,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,21.18405014000018,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,23.474830246996135,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-19,24.024648310994962,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-9,16.988512793002883,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-12,19.89158263799618,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-15,28.56623810401652,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-14,24.68003428398515,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-13,21.59402105701156,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-14,25.818840461986838,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,27.16565283498494,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-12,20.282859783997992,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-12,28.022741671971744,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,29.05483787599951,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-10,16.653233744000318,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-14,25.459170104004443,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,24.184153782000067,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,27.66344050198677,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-23,29.62399357999675,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-13,21.960426876990823,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,20.86564203898888,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,20.79888759701862,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-12,18.279918181011453,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-12,24.233604144013952,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-19,29.4670836070145,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,25.960586556990165,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-23,27.71985492197564,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-20,31.12462160398718,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-15,22.088551733992063,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-23,24.920159717992647,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-15,19.37116705198423,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-19,27.997776297997916,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,23.92369153999607,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,28.088962092995644,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-13,21.369418387999758,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-21,20.62081592399045,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-13,21.934777602989925,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-19,16.63679245201638,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,27.50885976399877,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,28.155769457982387,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-14,16.13254168900312,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-11,27.458769814984407,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-24,27.14307476999238,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,17.448189228016417,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-26,26.60654812300345,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-20,22.045468009018805,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,16.45957552699838,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-15,22.06541882501915,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-20,25.907981465017656,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,26.52780737899593,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-20,29.06070008900133,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,23.374100045999512,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-19,29.462277479004115,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,16.541533295996487,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-13,21.609240082994802,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-13,21.492051015025936,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-13,23.94541585200932,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-14,14.680697665025946,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-12,20.776942596014123,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,25.9325462699926,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-12,26.504600534011843,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-20,25.524119916022755,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,20.68402684200555,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-20,25.538135672017233,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-15,20.711621579015628,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-22,25.759842058003414,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-14,21.800304382981267,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-13,21.09128294599941,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-24,26.93786010099575,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,26.93917503900593,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-14,15.856246706011007,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,26.482241478021024,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-25,29.544943453976884,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-15,18.698740071005886,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-12,20.385789787978865,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-19,28.363463807996595,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-10,16.13721180599532,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,27.368265241995687,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,23.008995253010653,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-13,17.650885262002703,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,21.672877264994895,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-20,28.06217290100176,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-13,23.29639153101016,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-23,24.28123353299452,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-13,21.85046416099067,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-14,25.449688307009637,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-19,25.440800031006802,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-20,26.57273561297916,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,29.14292809800827,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,26.068508750002366,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,27.903846190980403,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,28.577859329001512,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,26.377086448017508,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-15,27.65298778298893,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,25.65908112199395,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-19,27.8474204709928,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-21,26.295899268006906,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,20.3479587000038,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-14,15.180500249000033,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-24,28.80911343099433,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-20,28.888095898000756,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,28.056971935002366,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-22,30.1206978209957,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-23,28.356698220974067,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,25.685646402998827,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,20.607892694999464,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-23,23.045668459992157,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-15,20.902175916999113,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-22,18.17717809000169,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-20,26.05845717599732,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-14,26.06765567199909,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,28.739137655997183,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-14,29.72272176601109,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,25.638571785995737,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,24.334944394009653,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,24.08186068898067,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-20,22.049402972013922,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-14,22.95832867201534,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,27.821542525984114,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-15,21.102311784983613,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-14,26.7260108019982,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-15,22.44856121399789,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,21.5743043780094,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,22.45704024497536,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,24.646343567990698,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-15,22.41844578902237,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-15,24.97521080999286,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,25.828810090984916,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,25.731027939007618,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-23,26.3635715880082,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-20,31.848130188009236,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-15,20.826281627989374,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-20,20.626219657016918,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-11,15.80014855202171,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-12,17.098939301009523,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-15,25.226774178998312,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-11,17.403603184007807,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-27,24.817302456998732,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-25,27.2745764029969,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-20,30.14193677000003,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,27.07017119700322,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-26,27.69461746898014,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-15,15.641636136017041,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-27,30.601241615018807,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,24.531083359004697,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,21.19169604900526,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,24.63714529198478,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-24,24.090953651990276,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-15,19.268200246006018,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,26.856573947996367,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,27.67877750901971,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-10,25.26766569900792,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,21.06642552599078,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,23.67434580498957,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-14,21.491356092999922,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,23.205157325981418,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,25.75664063100703,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-12,21.99894204500015,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-19,19.455699835001724,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,25.040792343002977,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,26.252091634989483,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,21.87450385201373,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,29.525263578019803,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,24.188189649983542,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,24.45940741398954,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-15,25.952672448009253,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-16,20.467219829006353,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-19,29.961081457004184,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,23.064522466011113,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,29.69332903699251,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,23.259804163011722,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,18.401094077009475,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-13,26.22422202900634,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-14,17.909702924982412,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-13,20.122136549995048,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,16.385661634005373,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-25,26.93250585399801,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,18.1112956199795,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-21,29.876188345981063,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,22.726267321995692,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-11,23.60214235901367,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-24,25.480787198001053,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-20,30.63656210299814,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-11,26.195732649997808,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-12,19.210314002993982,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-20,22.73168935001013,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-18,22.017205808020663,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-14,19.633238181995694,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-13,23.381097304983996,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-17,21.826980957994238,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-21,27.202368641999783,Genetic
PPCHHPPCHPPPPCHHHHCHHPPHHPPPPHHPPHPP,-19,24.634141500020633,Genetic
